Time,data
14.357558726,1
16.130205153,1
18.145119189,1
21.327445505,1
24.138987062,1
27.220733164,1
30.326201914,1
33.259932993,1
36.280028818,1
39.357812403,1
168.181569097,1
186.130121703,1
215.178006404,1
220.331667179,1
